unit,scenario_id,type,sensor,param,dir,timing_p,tau_s,T_u,n_after,delta_mean,delta_p50,delta_p95,delta_max,saturated,frac_gt_7.18,frac_gt_9.4,frac_gt_13.3,frac_gt_14.4
32,bias_T24_a1.0_neg_p0.8,bias,T24,1.0,neg,0.8,164,191,28,5.023537175995963,5.460180997848511,7.267940187454224,8.52288007736206,False,0.10714285714285714,0.0,0.0,0.0
32,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,pos,0.2,82,191,110,13.027443339607933,12.06468391418457,26.100033378601072,29.301639556884766,False,0.6545454545454545,0.5454545454545454,0.4818181818181818,0.45454545454545453
32,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,pos,0.4,109,191,83,9.847175104072296,7.495845794677734,21.451098632812496,23.715152740478516,False,0.5180722891566265,0.40963855421686746,0.30120481927710846,0.27710843373493976
32,bias_T24_a1.0_pos_p0.6,bias,T24,1.0,pos,0.6,137,191,55,6.2852134357799185,5.967851638793945,10.167130279541013,14.258502960205078,False,0.4,0.14545454545454545,0.01818181818181818,0.0
32,bias_T24_a1.0_pos_p0.8,bias,T24,1.0,pos,0.8,164,191,28,3.4728772810527255,3.559516191482544,5.578603029251099,6.454057693481445,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_neg_p0.2,bias,T30,0.3,neg,0.2,82,191,110,0.9411506175994873,0.7525115013122559,2.0297838211059567,3.1657867431640625,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_neg_p0.4,bias,T30,0.3,neg,0.4,109,191,83,0.7758843582796763,0.6660003662109375,1.634627532958984,1.9023284912109375,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_neg_p0.6,bias,T30,0.3,neg,0.6,137,191,55,0.6176193757490678,0.6476325988769531,0.9992018699645995,1.5460448265075684,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_neg_p0.8,bias,T30,0.3,neg,0.8,164,191,28,0.633309006690979,0.6261510848999023,1.0285013675689696,1.2116971015930176,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_pos_p0.2,bias,T30,0.3,pos,0.2,82,191,110,1.0134592056274414,0.8144111633300781,2.1171234130859373,3.133087158203125,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_pos_p0.4,bias,T30,0.3,pos,0.4,109,191,83,0.7828971449151096,0.6658592224121094,1.7411437988281235,1.8994331359863281,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_pos_p0.6,bias,T30,0.3,pos,0.6,137,191,55,0.5910025076432661,0.6070370674133301,0.943049430847168,1.3614397048950195,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.3_pos_p0.8,bias,T30,0.3,pos,0.8,164,191,28,0.5757761001586914,0.5636367797851562,0.9707892894744871,1.0778617858886719,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_neg_p0.2,bias,T30,0.5,neg,0.2,82,191,110,1.5250534144314853,1.229731559753418,3.28876781463623,5.207611083984375,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_neg_p0.4,bias,T30,0.5,neg,0.4,109,191,83,1.2948001378990082,1.135946273803711,2.676946640014648,3.1937484741210938,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_neg_p0.6,bias,T30,0.5,neg,0.6,137,191,55,1.0358612927523527,1.1139793395996094,1.7218465328216552,2.5318856239318848,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_neg_p0.8,bias,T30,0.5,neg,0.8,164,191,28,1.0803624391555786,1.0837182998657227,1.7171710968017577,2.086662769317627,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_pos_p0.2,bias,T30,0.5,pos,0.2,82,191,110,1.7055318615653299,1.3696889877319336,3.5574848175048825,4.7246246337890625,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_pos_p0.4,bias,T30,0.5,pos,0.4,109,191,83,1.3104686909411327,1.115776538848877,2.7731132507324214,3.1656723022460938,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_pos_p0.6,bias,T30,0.5,pos,0.6,137,191,55,0.975840611891313,0.9316658973693848,1.6179264068603514,2.1434569358825684,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.5_pos_p0.8,bias,T30,0.5,pos,0.8,164,191,28,0.925602810723441,0.9209957122802734,1.6201326131820675,1.7762603759765625,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_neg_p0.2,bias,T30,0.75,neg,0.2,82,191,110,2.1968199036338114,1.7787094116210938,4.96489028930664,7.7126312255859375,False,0.00909090909090909,0.0,0.0,0.0
32,bias_T30_a0.75_neg_p0.4,bias,T30,0.75,neg,0.4,109,191,83,1.9470579423100116,1.7319469451904297,4.30605888366699,4.822601318359375,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_neg_p0.6,bias,T30,0.75,neg,0.6,137,191,55,1.5679485581137917,1.69537353515625,2.678163003921509,3.6349263191223145,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_neg_p0.8,bias,T30,0.75,neg,0.8,164,191,28,1.673046691077096,1.6755425930023193,2.6991643905639644,3.213341236114502,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_pos_p0.2,bias,T30,0.75,pos,0.2,82,191,110,2.6171443765813653,2.1576642990112305,5.281849861145019,6.771705627441406,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_pos_p0.4,bias,T30,0.75,pos,0.4,109,191,83,1.971508370824607,1.6936168670654297,4.11855010986328,4.825782775878906,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_pos_p0.6,bias,T30,0.75,pos,0.6,137,191,55,1.449717885797674,1.30609130859375,2.4898567199707027,2.980919361114502,False,0.0,0.0,0.0,0.0
32,bias_T30_a0.75_pos_p0.8,bias,T30,0.75,pos,0.8,164,191,28,1.3263870988573347,1.329305648803711,2.319166779518127,2.711334228515625,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_neg_p0.2,bias,T30,1.0,neg,0.2,82,191,110,2.7879922866821287,2.3671083450317383,6.015980529785156,10.01824951171875,False,0.03636363636363636,0.00909090909090909,0.0,0.0
32,bias_T30_a1.0_neg_p0.4,bias,T30,1.0,neg,0.4,109,191,83,2.582487106323242,2.3248367309570312,5.545220184326172,6.3502349853515625,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_neg_p0.6,bias,T30,1.0,neg,0.6,137,191,55,2.1092173142866657,2.316875457763672,3.6472221851348876,4.724146366119385,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_neg_p0.8,bias,T30,1.0,neg,0.8,164,191,28,2.296291845185416,2.360819101333618,3.7940869331359854,4.282063007354736,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_pos_p0.2,bias,T30,1.0,pos,0.2,82,191,110,3.5498240514235064,2.9769630432128906,6.925006103515624,8.801254272460938,False,0.045454545454545456,0.0,0.0,0.0
32,bias_T30_a1.0_pos_p0.4,bias,T30,1.0,pos,0.4,109,191,83,2.6399686135441423,2.184751033782959,5.403588867187499,6.493080139160156,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_pos_p0.6,bias,T30,1.0,pos,0.6,137,191,55,1.8976704250682483,1.7454757690429688,3.3321422576904296,3.671347141265869,False,0.0,0.0,0.0,0.0
32,bias_T30_a1.0_pos_p0.8,bias,T30,1.0,pos,0.8,164,191,28,1.6825315356254578,1.6669368743896484,2.9450834274291986,3.5044078826904297,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,neg,0.2,82,191,110,3.5670923363078724,3.2599239349365234,8.301063537597656,10.49786376953125,False,0.13636363636363635,0.01818181818181818,0.0,0.0
32,bias_T50_a0.3_neg_p0.4,bias,T50,0.3,neg,0.4,109,191,83,2.221792054463582,2.0035247802734375,4.8810272216796875,7.053558349609375,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_neg_p0.6,bias,T50,0.3,neg,0.6,137,191,55,1.1109024914828214,0.5073013305664062,3.303389739990234,3.985523223876953,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_neg_p0.8,bias,T50,0.3,neg,0.8,164,191,28,0.32144650391169954,0.25570154190063477,0.7421341896057128,0.8614025115966797,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_pos_p0.2,bias,T50,0.3,pos,0.2,82,191,110,3.2292800253087823,2.809671401977539,8.770059204101562,10.200675964355469,False,0.08181818181818182,0.02727272727272727,0.0,0.0
32,bias_T50_a0.3_pos_p0.4,bias,T50,0.3,pos,0.4,109,191,83,2.0096444796366866,1.8365097045898438,5.386983108520507,6.55523681640625,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_pos_p0.6,bias,T50,0.3,pos,0.6,137,191,55,0.9638374415310946,0.5610923767089844,2.4694957733154297,4.490875244140625,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.3_pos_p0.8,bias,T50,0.3,pos,0.8,164,191,28,0.3113859551293509,0.28144168853759766,0.7577603340148924,0.8450527191162109,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,neg,0.2,82,191,110,6.9133388475938276,5.895170211791992,17.75190048217773,21.711997985839844,False,0.41818181818181815,0.3181818181818182,0.2,0.12727272727272726
32,bias_T50_a0.5_neg_p0.4,bias,T50,0.5,neg,0.4,109,191,83,3.7836648814649467,3.3849830627441406,9.317284393310544,13.963531494140625,False,0.20481927710843373,0.04819277108433735,0.012048192771084338,0.0
32,bias_T50_a0.5_neg_p0.6,bias,T50,0.5,neg,0.6,137,191,55,1.8847196839072489,0.8283214569091797,5.1852378845214835,6.222209930419922,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.5_neg_p0.8,bias,T50,0.5,neg,0.8,164,191,28,0.5426221234457833,0.4550018310546875,1.2317703247070309,1.435995101928711,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,pos,0.2,82,191,110,5.168196604468606,4.628232955932617,12.68530120849609,15.21453857421875,False,0.37272727272727274,0.17272727272727273,0.045454545454545456,0.02727272727272727
32,bias_T50_a0.5_pos_p0.4,bias,T50,0.5,pos,0.4,109,191,83,3.2020980823470886,2.5983047485351562,8.587839126586912,11.227005004882812,False,0.12048192771084337,0.024096385542168676,0.0,0.0
32,bias_T50_a0.5_pos_p0.6,bias,T50,0.5,pos,0.6,137,191,55,1.511859486319802,0.8788337707519531,3.8191772460937496,6.754005432128906,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.5_pos_p0.8,bias,T50,0.5,pos,0.8,164,191,28,0.5155041558401925,0.4766542911529541,1.276743984222412,1.4252662658691406,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,neg,0.2,82,191,110,12.593417609821666,8.306110382080078,31.289510726928704,38.00193786621094,False,0.5636363636363636,0.4909090909090909,0.44545454545454544,0.4090909090909091
32,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,neg,0.4,109,191,83,5.8328166754848985,4.758213043212891,17.030568695068354,20.6585693359375,False,0.37349397590361444,0.24096385542168675,0.12048192771084337,0.10843373493975904
32,bias_T50_a0.75_neg_p0.6,bias,T50,0.75,neg,0.6,137,191,55,2.781074081767689,1.330850601196289,7.823813247680663,8.829444885253906,False,0.10909090909090909,0.0,0.0,0.0
32,bias_T50_a0.75_neg_p0.8,bias,T50,0.75,neg,0.8,164,191,28,0.8296763215746198,0.7262787818908691,1.8059202194213861,2.146251678466797,False,0.0,0.0,0.0,0.0
32,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,pos,0.2,82,191,110,7.649607445976951,6.589855194091797,17.875613594055174,21.24948501586914,False,0.4909090909090909,0.41818181818181815,0.2636363636363636,0.15454545454545454
32,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,pos,0.4,109,191,83,4.695036342345088,3.669414520263672,12.03920440673828,16.014225006103516,False,0.2891566265060241,0.21686746987951808,0.03614457831325301,0.03614457831325301
32,bias_T50_a0.75_pos_p0.6,bias,T50,0.75,pos,0.6,137,191,55,2.129486188021573,1.2690982818603516,5.319356155395508,9.196979522705078,False,0.01818181818181818,0.0,0.0,0.0
32,bias_T50_a0.75_pos_p0.8,bias,T50,0.75,pos,0.8,164,191,28,0.7674801860536847,0.681344747543335,1.9238611221313473,2.2135009765625,False,0.0,0.0,0.0,0.0
32,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,neg,0.2,82,191,110,18.091684744574806,10.119941711425781,43.059539794921875,47.44792175292969,False,0.5909090909090909,0.5272727272727272,0.4818181818181818,0.4727272727272727
32,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,neg,0.4,109,191,83,8.678655032651971,5.4132232666015625,27.96382331848143,32.819847106933594,False,0.4457831325301205,0.3253012048192771,0.24096385542168675,0.2289156626506024
32,bias_T50_a1.0_neg_p0.6,bias,T50,1.0,neg,0.6,137,191,55,3.6041527661410244,1.7649593353271484,9.88860626220703,10.273590087890625,False,0.18181818181818182,0.09090909090909091,0.0,0.0
32,bias_T50_a1.0_neg_p0.8,bias,T50,1.0,neg,0.8,164,191,28,1.1229338475636073,0.9596984386444092,2.3503406524658197,2.8006629943847656,False,0.0,0.0,0.0,0.0
32,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,pos,0.2,82,191,110,9.94125156402588,9.30320930480957,23.04111938476562,27.39693832397461,False,0.5363636363636364,0.5,0.39090909090909093,0.38181818181818183
32,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,pos,0.4,109,191,83,6.120632424412004,4.072383880615234,16.482079696655266,21.127357482910156,False,0.37349397590361444,0.30120481927710846,0.1927710843373494,0.1566265060240964
32,bias_T50_a1.0_pos_p0.6,bias,T50,1.0,pos,0.6,137,191,55,2.688608134876598,1.665201187133789,6.713065719604492,11.209644317626953,False,0.01818181818181818,0.01818181818181818,0.0,0.0
32,bias_T50_a1.0_pos_p0.8,bias,T50,1.0,pos,0.8,164,191,28,1.013319492340088,0.8552501201629639,2.521547412872314,2.972311019897461,False,0.0,0.0,0.0,0.0
32,gain_T24_a0.5_neg_p0.2,gain,T24,0.5,neg,0.2,82,191,110,5.528976990959861,5.317556381225586,8.993264007568358,10.894287109375,False,0.2545454545454545,0.03636363636363636,0.0,0.0
32,gain_T24_a0.5_neg_p0.4,gain,T24,0.5,neg,0.4,109,191,83,5.448972719261445,5.0953803062438965,9.998408126831052,11.944156646728516,False,0.25301204819277107,0.07228915662650602,0.0,0.0
32,gain_T24_a0.5_neg_p0.6,gain,T24,0.5,neg,0.6,137,191,55,4.377649159864946,4.60392427444458,6.2719268798828125,6.945247650146484,False,0.0,0.0,0.0,0.0
32,gain_T24_a0.5_neg_p0.8,gain,T24,0.5,neg,0.8,164,191,28,3.99317923613957,4.209564208984375,6.247490072250366,7.26059103012085,False,0.03571428571428571,0.0,0.0,0.0
32,gain_T24_a0.5_pos_p0.2,gain,T24,0.5,pos,0.2,82,191,110,5.083107267726551,4.981368064880371,8.325399780273438,9.95233154296875,False,0.16363636363636364,0.01818181818181818,0.0,0.0
32,gain_T24_a0.5_pos_p0.4,gain,T24,0.5,pos,0.4,109,191,83,4.68395053334983,4.494424819946289,8.504573440551756,10.81850814819336,False,0.12048192771084337,0.024096385542168676,0.0,0.0
32,gain_T24_a0.5_pos_p0.6,gain,T24,0.5,pos,0.6,137,191,55,3.7231200651689007,3.961271286010742,5.611067199707031,7.625251770019531,False,0.01818181818181818,0.0,0.0,0.0
32,gain_T24_a0.5_pos_p0.8,gain,T24,0.5,pos,0.8,164,191,28,2.897871664592198,3.008312225341797,4.6680022239685055,5.573152542114258,False,0.0,0.0,0.0,0.0
32,gain_T24_a1.0_neg_p0.2,gain,T24,1.0,neg,0.2,82,191,110,10.96350964199413,10.482450485229492,18.187197113037108,20.422523498535156,False,0.8363636363636363,0.6090909090909091,0.2818181818181818,0.21818181818181817
32,gain_T24_a1.0_neg_p0.4,gain,T24,1.0,neg,0.4,109,191,83,11.088535395013281,10.172576904296875,19.939632415771484,23.729999542236328,False,0.8313253012048193,0.6024096385542169,0.2891566265060241,0.26506024096385544
32,gain_T24_a1.0_neg_p0.6,gain,T24,1.0,neg,0.6,137,191,55,8.92209544615312,9.589019775390625,12.280737876892088,13.800491333007812,False,0.8727272727272727,0.5454545454545454,0.03636363636363636,0.0
32,gain_T24_a1.0_neg_p0.8,gain,T24,1.0,neg,0.8,164,191,28,8.119295852524894,9.10891079902649,11.68703007698059,13.334760189056396,False,0.6785714285714286,0.5,0.03571428571428571,0.0
32,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,pos,0.2,82,191,110,9.617709086158058,9.510770797729492,16.051909828186034,17.794620513916016,False,0.7,0.509090909090909,0.19090909090909092,0.12727272727272726
32,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,pos,0.4,109,191,83,8.62772437750575,8.701797485351562,15.905901336669919,18.63208770751953,False,0.6024096385542169,0.40963855421686746,0.13253012048192772,0.10843373493975904
32,gain_T24_a1.0_pos_p0.6,gain,T24,1.0,pos,0.6,137,191,55,6.851001618125222,7.707729339599609,10.787307548522948,15.387657165527344,False,0.5636363636363636,0.2,0.01818181818181818,0.01818181818181818
32,gain_T24_a1.0_pos_p0.8,gain,T24,1.0,pos,0.8,164,191,28,4.737221683774676,4.473546028137207,8.349142169952392,10.277114391326904,False,0.14285714285714285,0.03571428571428571,0.0,0.0
32,gain_T24_a1.5_neg_p0.2,gain,T24,1.5,neg,0.2,82,191,110,15.928145438974553,15.32221531867981,25.598973846435545,30.407493591308594,False,0.9272727272727272,0.8727272727272727,0.6727272727272727,0.5727272727272728
32,gain_T24_a1.5_neg_p0.4,gain,T24,1.5,neg,0.4,109,191,83,16.680055428700275,15.333087921142578,30.803143692016572,34.840904235839844,False,0.9156626506024096,0.8795180722891566,0.6746987951807228,0.5783132530120482
32,gain_T24_a1.5_neg_p0.6,gain,T24,1.5,neg,0.6,137,191,55,13.755520482496781,14.401151657104492,19.607078170776365,20.9229736328125,False,0.8909090909090909,0.8909090909090909,0.6545454545454545,0.4727272727272727
32,gain_T24_a1.5_neg_p0.8,gain,T24,1.5,neg,0.8,164,191,28,11.945965613637652,13.749616146087646,17.022530126571656,19.09873342514038,False,0.8214285714285714,0.75,0.5,0.5
32,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,pos,0.2,82,191,110,13.709135432676835,13.805825233459473,22.84837951660156,23.648574829101562,False,0.8363636363636363,0.7454545454545455,0.5272727272727272,0.4636363636363636
32,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,pos,0.4,109,191,83,12.130876489432461,12.32754898071289,21.212367248535152,23.93448257446289,False,0.7469879518072289,0.6626506024096386,0.42168674698795183,0.3614457831325301
32,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,pos,0.6,137,191,55,9.528226332231002,10.903740406036377,15.494796752929686,22.27170753479004,False,0.6363636363636364,0.5636363636363636,0.2545454545454545,0.14545454545454545
32,gain_T24_a1.5_pos_p0.8,gain,T24,1.5,pos,0.8,164,191,28,5.9950736079897196,5.534751892089844,11.234840631484982,13.870580196380615,False,0.32142857142857145,0.10714285714285714,0.03571428571428571,0.0
32,gain_T24_a2.0_neg_p0.2,gain,T24,2.0,neg,0.2,82,191,110,20.630379915237427,20.531185150146484,33.0193489074707,35.88688659667969,False,0.9545454545454546,0.9363636363636364,0.8363636363636363,0.8090909090909091
32,gain_T24_a2.0_neg_p0.4,gain,T24,2.0,neg,0.4,109,191,83,22.467284759843206,20.850685119628906,38.44025230407715,48.76424026489258,False,0.9156626506024096,0.9036144578313253,0.8674698795180723,0.8433734939759037
32,gain_T24_a2.0_neg_p0.6,gain,T24,2.0,neg,0.6,137,191,55,19.133438725904984,20.185055255889893,27.33851737976074,30.06936264038086,False,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909
32,gain_T24_a2.0_neg_p0.8,gain,T24,2.0,neg,0.8,164,191,28,15.43507615157536,17.563817501068115,22.400445580482483,23.51937246322632,False,0.8571428571428571,0.75,0.6428571428571429,0.6071428571428571
32,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,pos,0.2,82,191,110,17.66074349229986,18.24343204498291,28.68405485153198,30.04715347290039,False,0.8727272727272727,0.8272727272727273,0.7090909090909091,0.6636363636363637
32,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,pos,0.4,109,191,83,15.552959539804114,16.472827911376953,28.15997810363768,31.190914154052734,False,0.7590361445783133,0.7349397590361446,0.6144578313253012,0.5421686746987951
32,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,pos,0.6,137,191,55,11.913231190768155,13.289014339447021,20.93193988800049,28.155241012573242,False,0.6727272727272727,0.6181818181818182,0.4909090909090909,0.4727272727272727
32,gain_T24_a2.0_pos_p0.8,gain,T24,2.0,pos,0.8,164,191,28,6.847082870347159,6.245872259140015,13.728796386718745,15.469789981842041,False,0.39285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142
32,gain_T30_a0.5_neg_p0.2,gain,T30,0.5,neg,0.2,82,191,110,1.1206196134740656,0.91693115234375,2.3415495872497556,3.5336852073669434,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_neg_p0.4,gain,T30,0.5,neg,0.4,109,191,83,1.1394709793918103,0.8658199310302734,2.381925678253173,3.5336852073669434,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_neg_p0.6,gain,T30,0.5,neg,0.6,137,191,55,1.3324893778020686,1.3601531982421875,2.75623331069946,3.5336852073669434,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_neg_p0.8,gain,T30,0.5,neg,0.8,164,191,28,1.8005509887422835,1.7476465702056885,3.343922233581543,3.3802857398986816,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_pos_p0.2,gain,T30,0.5,pos,0.2,82,191,110,1.061295951496471,0.9644775390625,2.1135705471038815,2.7311744689941406,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_pos_p0.4,gain,T30,0.5,pos,0.4,109,191,83,1.0247737585780132,0.9079818725585938,1.9987651824951165,2.7311744689941406,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_pos_p0.6,gain,T30,0.5,pos,0.6,137,191,55,1.1432096221230246,1.1482563018798828,2.144666576385498,2.7311744689941406,False,0.0,0.0,0.0,0.0
32,gain_T30_a0.5_pos_p0.8,gain,T30,0.5,pos,0.8,164,191,28,1.4078764915466309,1.4413185119628906,2.364644145965576,2.6471266746520996,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_neg_p0.2,gain,T30,1.0,neg,0.2,82,191,110,2.2445187785408716,1.7524566650390625,4.7871253252029415,7.156625270843506,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_neg_p0.4,gain,T30,1.0,neg,0.4,109,191,83,2.309907815542566,1.7160301208496094,5.002009534835814,7.156625270843506,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_neg_p0.6,gain,T30,1.0,neg,0.6,137,191,55,2.7144060915166683,2.556354522705078,5.487632656097408,7.156625270843506,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_neg_p0.8,gain,T30,1.0,neg,0.8,164,191,28,3.826767478670393,3.8390605449676514,6.639666318893433,7.352614879608154,False,0.03571428571428571,0.0,0.0,0.0
32,gain_T30_a1.0_pos_p0.2,gain,T30,1.0,pos,0.2,82,191,110,2.0755825432864103,1.9753227233886719,3.909181499481201,4.459068298339844,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_pos_p0.4,gain,T30,1.0,pos,0.4,109,191,83,1.9732436272035163,1.843048095703125,3.577209854125975,4.324159622192383,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_pos_p0.6,gain,T30,1.0,pos,0.6,137,191,55,2.1298634615811434,2.0050415992736816,4.084718894958496,4.786214828491211,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.0_pos_p0.8,gain,T30,1.0,pos,0.8,164,191,28,2.427306686128889,2.3977601528167725,4.250655317306518,4.405946254730225,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.5_neg_p0.2,gain,T30,1.5,neg,0.2,82,191,110,3.314800110730258,2.55264949798584,7.201573491096497,10.010743618011475,False,0.05454545454545454,0.01818181818181818,0.0,0.0
32,gain_T30_a1.5_neg_p0.4,gain,T30,1.5,neg,0.4,109,191,83,3.455236118960093,2.561880111694336,8.073583030700675,10.010743618011475,False,0.07228915662650602,0.024096385542168676,0.0,0.0
32,gain_T30_a1.5_neg_p0.6,gain,T30,1.5,neg,0.6,137,191,55,4.082378742911599,3.7165908813476562,8.589069509506224,10.010743618011475,False,0.14545454545454545,0.03636363636363636,0.0,0.0
32,gain_T30_a1.5_neg_p0.8,gain,T30,1.5,neg,0.8,164,191,28,5.845156107630048,5.932673931121826,9.570849776268004,10.44291067123413,False,0.25,0.07142857142857142,0.0,0.0
32,gain_T30_a1.5_pos_p0.2,gain,T30,1.5,pos,0.2,82,191,110,3.0544308705763386,3.0065345764160156,5.609123992919922,6.248176574707031,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.5_pos_p0.4,gain,T30,1.5,pos,0.4,109,191,83,2.85186220077147,2.6824493408203125,5.174793004989623,5.912866592407227,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.5_pos_p0.6,gain,T30,1.5,pos,0.6,137,191,55,3.009987076846036,2.3912277221679688,5.643691587448119,6.356513977050781,False,0.0,0.0,0.0,0.0
32,gain_T30_a1.5_pos_p0.8,gain,T30,1.5,pos,0.8,164,191,28,3.215551163469042,3.4030556678771973,5.436602687835692,5.957386016845703,False,0.0,0.0,0.0,0.0
32,gain_T30_a2.0_neg_p0.2,gain,T30,2.0,neg,0.2,82,191,110,4.327369824322787,3.367772102355957,9.813381505012511,13.07355260848999,False,0.21818181818181817,0.07272727272727272,0.0,0.0
32,gain_T30_a2.0_neg_p0.4,gain,T30,2.0,neg,0.4,109,191,83,4.586114624896681,3.4062976837158203,10.303816556930537,13.07355260848999,False,0.25301204819277107,0.0963855421686747,0.0,0.0
32,gain_T30_a2.0_neg_p0.6,gain,T30,2.0,neg,0.6,137,191,55,5.435617576945912,4.824131011962891,10.980491018295288,13.07355260848999,False,0.4,0.16363636363636364,0.0,0.0
32,gain_T30_a2.0_neg_p0.8,gain,T30,2.0,neg,0.8,164,191,28,7.851215481758118,8.221559286117554,12.622919440269468,13.88892126083374,False,0.6428571428571429,0.2857142857142857,0.03571428571428571,0.0
32,gain_T30_a2.0_pos_p0.2,gain,T30,2.0,pos,0.2,82,191,110,4.031940083070235,4.019134521484375,7.4952545166015625,8.356460571289062,False,0.07272727272727272,0.0,0.0,0.0
32,gain_T30_a2.0_pos_p0.4,gain,T30,2.0,pos,0.4,109,191,83,3.714538396122944,3.6000518798828125,6.823934173583984,8.356460571289062,False,0.024096385542168676,0.0,0.0,0.0
32,gain_T30_a2.0_pos_p0.6,gain,T30,2.0,pos,0.6,137,191,55,3.820087060061368,3.265904426574707,7.227906417846678,8.919708251953125,False,0.05454545454545454,0.0,0.0,0.0
32,gain_T30_a2.0_pos_p0.8,gain,T30,2.0,pos,0.8,164,191,28,3.85872529234205,3.8526148796081543,6.641251182556152,7.361747741699219,False,0.03571428571428571,0.0,0.0,0.0
32,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,neg,0.2,82,191,110,3.571872520446777,3.6456165313720703,8.029871368408203,9.2052001953125,False,0.08181818181818182,0.0,0.0,0.0
32,gain_T50_a0.5_neg_p0.4,gain,T50,0.5,neg,0.4,109,191,83,3.0896938048213363,2.9626407623291016,7.388926696777335,8.544471740722656,False,0.060240963855421686,0.0,0.0,0.0
32,gain_T50_a0.5_neg_p0.6,gain,T50,0.5,neg,0.6,137,191,55,2.201762008666992,1.503915786743164,5.2397308349609375,6.4430694580078125,False,0.0,0.0,0.0,0.0
