unit,scenario_id,type,sensor,param,timing_p,tau_s,T_u,t_exit,pos_in_life,yhat_clean_at_exit,delta_at_exit,delta_min_after20,degraded_len_before,reentry_within_20,reentry_gap,is_final_exit,pattern
67,noise_T24_b2.0_na_p0.6,noise,T24,2.0,0.6,210,313,277,0.8849840255591054,29.480714797973633,3.4957313537597656,0.37817955017089844,27,False,,True,C
67,noise_T24_b2.0_na_p0.8,noise,T24,2.0,0.8,261,313,294,0.939297124600639,15.269571304321289,4.394979476928711,0.2883443832397461,16,False,,True,B
67,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,107,313,281,0.8977635782747604,29.035911560058594,3.990079879760742,0.3560657501220703,163,False,,True,C
67,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,158,313,304,0.9712460063897763,4.248356819152832,3.1840147972106934,1.7408127784729004,124,False,,True,B
67,noise_T24_b3.0_na_p0.6,noise,T24,3.0,0.6,210,313,304,0.9712460063897763,4.248356819152832,1.858724594116211,0.4305586814880371,93,False,,True,B
67,noise_T24_b3.0_na_p0.8,noise,T24,3.0,0.8,261,313,303,0.9680511182108626,9.456445693969727,2.2664999961853027,0.05370903015136719,29,False,,True,B
67,noise_T50_b1.0_na_p0.2,noise,T50,1.0,0.2,107,313,160,0.5111821086261981,121.23485565185547,3.4555816650390625,0.0979766845703125,39,True,19.0,False,A
67,noise_T50_b1.0_na_p0.2,noise,T50,1.0,0.2,107,313,215,0.6869009584664537,90.28376770019531,3.8281402587890625,0.06103515625,36,False,,True,C
67,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,107,313,210,0.670926517571885,94.83721923828125,2.0461883544921875,0.0390167236328125,102,True,10.0,False,A
67,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,107,313,268,0.8562300319488818,32.7728385925293,2.728975296020508,0.04642295837402344,48,False,,True,C
67,noise_T50_b2.0_na_p0.4,noise,T50,2.0,0.4,158,313,268,0.8562300319488818,32.7728385925293,0.8304252624511719,0.2646770477294922,94,False,,True,C
67,noise_T50_b2.0_na_p0.6,noise,T50,2.0,0.6,210,313,269,0.8594249201277955,38.17728805541992,1.5528640747070312,0.585174560546875,51,False,,True,C
67,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,107,313,302,0.9648562300319489,12.434160232543945,4.677217483520508,0.04265022277832031,183,False,,True,B
67,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,158,313,268,0.8562300319488818,32.7728385925293,4.06732177734375,0.3042430877685547,100,False,,True,C
67,noise_T50_b3.0_na_p0.6,noise,T50,3.0,0.6,210,313,298,0.952076677316294,7.510997772216797,3.2416868209838867,0.008913993835449219,87,False,,True,B
67,stuck_T24_na_na_p0.2,stuck,T24,,0.2,107,313,140,0.4472843450479233,111.39408874511719,2.9543380737304688,0.07404327392578125,12,False,,False,C
67,stuck_T50_na_na_p0.2,stuck,T50,,0.2,107,313,140,0.4472843450479233,111.39408874511719,3.18988037109375,0.01204681396484375,12,False,,False,C
67,stuck_T50_na_na_p0.2,stuck,T50,,0.2,107,313,280,0.8945686900958466,27.895919799804688,1.1603584289550781,0.16490936279296875,90,False,,True,C
67,stuck_T50_na_na_p0.4,stuck,T50,,0.4,158,313,280,0.8945686900958466,27.895919799804688,1.8851203918457031,0.1897411346435547,90,False,,True,C
68,bias_T24_a0.3_pos_p0.2,bias,T24,0.3,0.2,84,199,127,0.6381909547738693,74.5420913696289,4.11700439453125,2.6496200561523438,17,False,,True,C
68,bias_T24_a0.5_neg_p0.2,bias,T24,0.5,0.2,84,199,160,0.8040201005025126,40.23494338989258,4.2855072021484375,1.7492237091064453,48,False,,True,C
68,bias_T24_a0.5_neg_p0.4,bias,T24,0.5,0.4,113,199,160,0.8040201005025126,40.23494338989258,4.2855072021484375,1.7492237091064453,37,False,,True,C
68,bias_T24_a0.5_pos_p0.2,bias,T24,0.5,0.2,84,199,160,0.8040201005025126,40.23494338989258,3.0215988159179688,1.3897533416748047,67,False,,True,C
68,bias_T24_a0.5_pos_p0.4,bias,T24,0.5,0.4,113,199,160,0.8040201005025126,40.23494338989258,3.0215988159179688,1.3897533416748047,38,False,,True,C
68,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,0.2,84,199,167,0.8391959798994975,33.790042877197266,4.029083251953125,2.261058807373047,57,False,,True,C
68,bias_T24_a0.75_neg_p0.4,bias,T24,0.75,0.4,113,199,167,0.8391959798994975,33.790042877197266,4.029083251953125,2.261058807373047,48,False,,True,C
68,bias_T24_a0.75_neg_p0.6,bias,T24,0.75,0.6,141,199,178,0.8944723618090452,24.241422653198242,4.2602691650390625,1.336653709411621,27,False,,True,C
68,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,0.2,84,199,160,0.8040201005025126,40.23494338989258,4.388679504394531,1.9992542266845703,70,False,,True,C
68,bias_T24_a0.75_pos_p0.4,bias,T24,0.75,0.4,113,199,160,0.8040201005025126,40.23494338989258,4.388679504394531,1.9992542266845703,43,False,,True,C
68,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,0.2,84,199,176,0.8844221105527639,25.246410369873047,4.474693298339844,1.8835668563842773,87,False,,True,C
68,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,0.4,113,199,176,0.8844221105527639,25.246410369873047,4.474693298339844,1.8835668563842773,58,False,,True,C
68,bias_T24_a1.0_neg_p0.6,bias,T24,1.0,0.6,141,199,181,0.9095477386934674,18.531871795654297,4.1024322509765625,1.0614070892333984,34,False,,True,B
68,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,0.2,84,199,178,0.8944723618090452,24.241422653198242,4.406026840209961,0.8250503540039062,90,False,,True,C
68,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,0.4,113,199,178,0.8944723618090452,24.241422653198242,4.406026840209961,0.8250503540039062,62,False,,True,C
68,bias_T24_a1.0_pos_p0.6,bias,T24,1.0,0.6,141,199,179,0.8994974874371859,20.354406356811523,3.7243289947509766,0.8250503540039062,32,False,,True,C
68,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,0.2,84,199,127,0.6381909547738693,74.5420913696289,3.1425704956054688,1.450653076171875,14,False,,True,C
68,bias_T50_a0.3_pos_p0.2,bias,T50,0.3,0.2,84,199,126,0.6331658291457286,76.36843872070312,3.630279541015625,1.675445556640625,20,False,,True,C
68,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,0.2,84,199,154,0.7738693467336684,55.4493522644043,4.034328460693359,1.4469566345214844,44,False,,True,C
68,bias_T50_a0.5_neg_p0.4,bias,T50,0.5,0.4,113,199,156,0.7839195979899497,48.09627914428711,3.5706939697265625,1.4469566345214844,28,False,,True,C
68,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,0.2,84,199,127,0.6381909547738693,74.5420913696289,4.1389007568359375,2.4923629760742188,34,False,,True,C
68,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,0.2,84,199,158,0.7939698492462312,45.94831848144531,3.509418487548828,1.5826148986816406,68,False,,True,C
68,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,0.4,113,199,158,0.7939698492462312,45.94831848144531,3.509418487548828,1.5826148986816406,40,False,,True,C
68,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,0.2,84,199,160,0.8040201005025126,40.23494338989258,2.6783370971679688,0.06429672241210938,70,False,,True,C
68,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,0.4,113,199,160,0.8040201005025126,40.23494338989258,2.6783370971679688,0.06429672241210938,44,False,,True,C
68,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,0.2,84,199,158,0.7939698492462312,45.94831848144531,3.948291778564453,0.7205009460449219,69,False,,True,C
68,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,0.4,113,199,158,0.7939698492462312,45.94831848144531,3.948291778564453,0.7205009460449219,42,False,,True,C
68,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,0.2,84,199,160,0.8040201005025126,40.23494338989258,3.0221595764160156,0.15215110778808594,72,False,,True,C
68,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,0.4,113,199,160,0.8040201005025126,40.23494338989258,3.0221595764160156,0.15215110778808594,44,False,,True,C
68,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,0.2,84,199,189,0.949748743718593,6.807246208190918,4.334174633026123,0.5125370025634766,58,False,,True,B
68,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,0.4,113,199,189,0.949748743718593,6.807246208190918,4.334174633026123,0.5125370025634766,54,False,,True,B
68,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,0.2,84,199,191,0.9597989949748744,5.311554431915283,3.9702186584472656,0.6105232238769531,66,False,,True,B
68,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,0.4,113,199,191,0.9597989949748744,5.311554431915283,3.9702186584472656,0.6105232238769531,66,False,,True,B
68,gain_T24_a1.5_pos_p0.6,gain,T24,1.5,0.6,141,199,191,0.9597989949748744,5.311554431915283,3.9702186584472656,0.6105232238769531,38,False,,True,B
68,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,84,199,191,0.9597989949748744,5.311554431915283,4.096287727355957,0.6759324073791504,69,False,,True,B
68,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,113,199,191,0.9597989949748744,5.311554431915283,4.096287727355957,0.6759324073791504,67,False,,True,B
68,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,0.6,141,199,191,0.9597989949748744,5.311554431915283,4.096287727355957,0.6759324073791504,38,False,,True,B
68,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,0.2,84,199,180,0.9045226130653267,19.60787010192871,4.685728073120117,0.2842426300048828,56,False,,True,B
68,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,0.2,84,199,160,0.8040201005025126,40.23494338989258,3.7500267028808594,2.1324539184570312,49,False,,True,C
68,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,0.2,84,199,181,0.9095477386934674,18.531871795654297,3.2545413970947266,0.393707275390625,58,False,,True,B
68,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,0.4,113,199,181,0.9095477386934674,18.531871795654297,3.2545413970947266,0.393707275390625,56,False,,True,B
68,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,0.2,84,199,177,0.8894472361809045,25.081859588623047,4.457942962646484,0.18187332153320312,67,False,,True,C
68,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,0.4,113,199,177,0.8894472361809045,25.081859588623047,4.457942962646484,0.18187332153320312,52,False,,True,C
68,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,84,199,181,0.9095477386934674,18.531871795654297,3.3798484802246094,0.6204681396484375,58,False,,True,B
68,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,113,199,181,0.9095477386934674,18.531871795654297,3.3798484802246094,0.6204681396484375,56,False,,True,B
68,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,0.6,141,199,181,0.9095477386934674,18.531871795654297,3.9674453735351562,0.6204681396484375,26,False,,True,B
68,gain_T50_a2.0_neg_p0.8,gain,T50,2.0,0.8,170,199,187,0.9396984924623115,10.392709732055664,4.418310165405273,0.6500067710876465,10,False,,True,B
68,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,84,199,178,0.8944723618090452,24.241422653198242,1.8168716430664062,0.057343482971191406,68,False,,True,C
68,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,0.4,113,199,178,0.8944723618090452,24.241422653198242,1.8168716430664062,0.057343482971191406,54,False,,True,C
68,gain_T50_a2.0_pos_p0.6,gain,T50,2.0,0.6,141,199,181,0.9095477386934674,18.531871795654297,1.6361503601074219,0.057343482971191406,26,False,,True,B
68,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,0.2,84,199,160,0.8040201005025126,40.23494338989258,3.5845260620117188,1.0656013488769531,70,False,,True,C
68,multiC_T24+T30+T50_a0.3_na_p0.4,multi_C,T24+T30+T50,0.3,0.4,113,199,160,0.8040201005025126,40.23494338989258,3.5845260620117188,1.0656013488769531,39,False,,True,C
68,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,84,199,166,0.8341708542713567,36.444271087646484,4.6963348388671875,1.616800308227539,78,False,,True,C
68,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,0.4,113,199,166,0.8341708542713567,36.444271087646484,4.6963348388671875,1.616800308227539,50,False,,True,C
68,multiC_T24+T30+T50_a0.5_na_p0.6,multi_C,T24+T30+T50,0.5,0.6,141,199,178,0.8944723618090452,24.241422653198242,4.458677291870117,0.740206241607666,31,False,,True,C
68,noise_T24_b1.0_na_p0.2,noise,T24,1.0,0.2,84,199,156,0.7839195979899497,48.09627914428711,2.0950927734375,0.01940155029296875,8,False,,True,A
68,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,84,199,184,0.9246231155778895,13.874408721923828,3.728443145751953,0.31331968307495117,85,False,,True,B
68,noise_T24_b2.0_na_p0.4,noise,T24,2.0,0.4,113,199,189,0.949748743718593,6.807246208190918,3.7160630226135254,0.3359041213989258,62,False,,True,B
68,noise_T24_b2.0_na_p0.6,noise,T24,2.0,0.6,141,199,179,0.8994974874371859,20.354406356811523,2.512075424194336,0.6117739677429199,32,False,,True,C
68,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,84,199,190,0.9547738693467337,6.095417499542236,1.7145981788635254,0.3497133255004883,91,False,,True,B
68,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,113,199,188,0.9447236180904522,9.090171813964844,3.413294792175293,0.34424400329589844,67,False,,True,B
68,noise_T24_b3.0_na_p0.6,noise,T24,3.0,0.6,141,199,186,0.9346733668341709,12.169696807861328,2.9150638580322266,0.17412805557250977,34,False,,True,B
68,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,84,199,155,0.7788944723618091,56.194358825683594,4.082866668701172,0.0941162109375,52,False,,True,C
68,noise_T50_b2.0_na_p0.4,noise,T50,2.0,0.4,113,199,165,0.8291457286432161,37.47931671142578,0.3137168884277344,0.3137168884277344,41,False,,True,C
68,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,84,199,181,0.9095477386934674,18.531871795654297,0.6708450317382812,0.022996902465820312,91,False,,True,B
68,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,113,199,178,0.8944723618090452,24.241422653198242,4.454593658447266,0.07801246643066406,64,False,,True,C
68,noise_T50_b3.0_na_p0.6,noise,T50,3.0,0.6,141,199,185,0.9296482412060302,11.364837646484375,2.2781848907470703,0.3208603858947754,41,False,,True,B
68,stuck_T24_na_na_p0.2,stuck,T24,,0.2,84,199,127,0.6381909547738693,74.5420913696289,0.13318634033203125,0.13318634033203125,34,False,,True,C
70,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,0.2,71,137,111,0.8102189781021898,34.849300384521484,4.167407989501953,0.9996919631958008,30,False,,True,C
70,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,0.2,71,137,111,0.8102189781021898,34.849300384521484,4.619455337524414,1.3152217864990234,24,False,,True,C
70,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,0.2,71,137,120,0.8759124087591241,16.69132423400879,4.576070785522461,0.8038821220397949,42,False,,True,C
70,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,0.4,88,137,123,0.8978102189781022,12.951522827148438,4.17231559753418,0.8038821220397949,28,False,,True,C
70,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,0.2,71,137,116,0.8467153284671532,22.708148956298828,4.241779327392578,1.417320728302002,35,False,,True,C
70,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,0.2,71,137,102,0.7445255474452555,42.72658157348633,4.550884246826172,0.00745391845703125,16,False,,True,C
70,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,0.2,71,137,103,0.7518248175182481,39.907798767089844,3.377094268798828,0.5435752868652344,24,False,,True,C
70,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,0.2,71,137,104,0.7591240875912408,39.9221076965332,4.487293243408203,0.03932952880859375,23,False,,True,C
70,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,0.2,71,137,132,0.9635036496350365,5.190815448760986,3.918281078338623,0.6580843925476074,33,False,,True,B
70,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,0.4,88,137,132,0.9635036496350365,5.190815448760986,3.918281078338623,0.6580843925476074,27,False,,True,B
70,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,71,137,132,0.9635036496350365,5.190815448760986,4.099182605743408,0.5664157867431641,40,False,,True,B
70,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,88,137,132,0.9635036496350365,5.190815448760986,4.099182605743408,0.5664157867431641,40,False,,True,B
70,gain_T24_a2.0_pos_p0.6,gain,T24,2.0,0.6,104,137,132,0.9635036496350365,5.190815448760986,4.054468154907227,0.5123486518859863,26,False,,True,B
70,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,71,137,128,0.9343065693430657,7.663747310638428,4.277660846710205,0.8602180480957031,11,False,,True,B
70,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,88,137,128,0.9343065693430657,7.663747310638428,4.396805286407471,0.8602180480957031,12,False,,True,B
70,gain_T50_a2.0_neg_p0.6,gain,T50,2.0,0.6,104,137,129,0.9416058394160584,8.18960189819336,2.8599166870117188,1.4754505157470703,13,False,,True,B
70,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,71,137,113,0.8248175182481752,28.290035247802734,4.434785842895508,0.9817705154418945,32,False,,True,C
70,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,71,137,104,0.7591240875912408,39.9221076965332,1.6467361450195312,0.018960952758789062,29,False,,True,C
70,noise_T24_b3.0_na_p0.2,noise,T24,3.0,0.2,71,137,108,0.7883211678832117,36.28004455566406,0.6533012390136719,0.12128067016601562,36,False,,True,C
70,noise_T24_b3.0_na_p0.4,noise,T24,3.0,0.4,88,137,131,0.9562043795620438,7.082676410675049,0.8510608673095703,0.10632181167602539,42,False,,True,B
70,noise_T50_b2.0_na_p0.2,noise,T50,2.0,0.2,71,137,111,0.8102189781021898,34.849300384521484,4.557926177978516,0.12991714477539062,23,False,,True,C
70,noise_T50_b2.0_na_p0.6,noise,T50,2.0,0.6,104,137,120,0.8759124087591241,16.69132423400879,2.065349578857422,0.10439586639404297,15,False,,True,C
70,noise_T50_b3.0_na_p0.2,noise,T50,3.0,0.2,71,137,122,0.8905109489051095,13.121423721313477,4.277935028076172,0.1611795425415039,48,False,,True,C
70,noise_T50_b3.0_na_p0.4,noise,T50,3.0,0.4,88,137,120,0.8759124087591241,16.69132423400879,4.090700149536133,0.007387638092041016,31,False,,True,C
79,bias_T24_a0.5_neg_p0.2,bias,T24,0.5,0.2,84,199,122,0.6130653266331658,77.14984130859375,3.9691848754882812,3.3694381713867188,16,False,,True,C
79,bias_T24_a0.5_pos_p0.2,bias,T24,0.5,0.2,84,199,123,0.6180904522613065,77.61491394042969,4.5756988525390625,3.7728652954101562,26,False,,True,C
79,bias_T24_a0.75_neg_p0.2,bias,T24,0.75,0.2,84,199,168,0.8442211055276382,30.71983528137207,4.20850944519043,0.877446174621582,67,False,,True,C
79,bias_T24_a0.75_neg_p0.4,bias,T24,0.75,0.4,113,199,168,0.8442211055276382,30.71983528137207,4.20850944519043,0.877446174621582,41,False,,True,C
79,bias_T24_a0.75_pos_p0.2,bias,T24,0.75,0.2,84,199,153,0.7688442211055276,46.67483901977539,4.541404724121094,3.2835655212402344,61,False,,True,C
79,bias_T24_a1.0_neg_p0.2,bias,T24,1.0,0.2,84,199,177,0.8894472361809045,26.130340576171875,4.344512939453125,0.8843674659729004,76,False,,True,C
79,bias_T24_a1.0_neg_p0.4,bias,T24,1.0,0.4,113,199,177,0.8894472361809045,26.130340576171875,4.344512939453125,0.8843674659729004,60,False,,True,C
79,bias_T24_a1.0_neg_p0.6,bias,T24,1.0,0.6,141,199,181,0.9095477386934674,14.607851028442383,3.6455936431884766,0.8843674659729004,26,False,,True,B
79,bias_T24_a1.0_pos_p0.2,bias,T24,1.0,0.2,84,199,177,0.8894472361809045,26.130340576171875,4.302240371704102,0.9159030914306641,85,False,,True,C
79,bias_T24_a1.0_pos_p0.4,bias,T24,1.0,0.4,113,199,177,0.8894472361809045,26.130340576171875,4.302240371704102,0.9159030914306641,55,False,,True,C
79,bias_T50_a0.3_neg_p0.2,bias,T50,0.3,0.2,84,199,120,0.6030150753768844,72.67572021484375,2.2435455322265625,0.9944839477539062,14,False,,True,C
79,bias_T50_a0.5_neg_p0.2,bias,T50,0.5,0.2,84,199,137,0.6884422110552764,63.765804290771484,0.5238075256347656,0.0311126708984375,36,False,,True,C
79,bias_T50_a0.5_pos_p0.2,bias,T50,0.5,0.2,84,199,130,0.6532663316582915,72.97737121582031,4.54931640625,0.8198432922363281,38,False,,True,C
79,bias_T50_a0.75_neg_p0.2,bias,T50,0.75,0.2,84,199,137,0.6884422110552764,63.765804290771484,1.4171333312988281,0.2116546630859375,36,False,,True,C
79,bias_T50_a0.75_neg_p0.4,bias,T50,0.75,0.4,113,199,149,0.7487437185929648,49.10026931762695,0.9793701171875,0.1692981719970703,32,False,,True,C
79,bias_T50_a0.75_pos_p0.2,bias,T50,0.75,0.2,84,199,140,0.7035175879396985,54.88581466674805,3.9376220703125,0.4266242980957031,48,False,,True,C
79,bias_T50_a0.75_pos_p0.4,bias,T50,0.75,0.4,113,199,149,0.7487437185929648,49.10026931762695,2.6237564086914062,0.117828369140625,27,False,,True,C
79,bias_T50_a1.0_neg_p0.2,bias,T50,1.0,0.2,84,199,149,0.7487437185929648,49.10026931762695,3.274158477783203,0.01068115234375,50,False,,True,C
79,bias_T50_a1.0_neg_p0.4,bias,T50,1.0,0.4,113,199,152,0.7638190954773869,50.08457565307617,3.481353759765625,0.01068115234375,36,False,,True,C
79,bias_T50_a1.0_pos_p0.2,bias,T50,1.0,0.2,84,199,141,0.7085427135678392,54.37472152709961,3.62841796875,1.3877906799316406,50,False,,True,C
79,bias_T50_a1.0_pos_p0.4,bias,T50,1.0,0.4,113,199,153,0.7688442211055276,46.67483901977539,3.1090927124023438,0.30619049072265625,34,False,,True,C
79,gain_T24_a1.0_neg_p0.2,gain,T24,1.0,0.2,84,199,145,0.7286432160804021,53.65935134887695,2.5869712829589844,0.06898117065429688,53,False,,True,C
79,gain_T24_a1.0_pos_p0.2,gain,T24,1.0,0.2,84,199,147,0.7386934673366834,49.04435729980469,3.8442115783691406,0.10929107666015625,46,False,,True,C
79,gain_T24_a1.0_pos_p0.4,gain,T24,1.0,0.4,113,199,147,0.7386934673366834,49.04435729980469,4.260509490966797,0.09452056884765625,21,False,,True,C
79,gain_T24_a1.5_neg_p0.2,gain,T24,1.5,0.2,84,199,147,0.7386934673366834,49.04435729980469,3.747180938720703,0.06632614135742188,58,False,,True,C
79,gain_T24_a1.5_neg_p0.4,gain,T24,1.5,0.4,113,199,147,0.7386934673366834,49.04435729980469,4.397815704345703,0.00095367431640625,26,False,,True,C
79,gain_T24_a1.5_pos_p0.2,gain,T24,1.5,0.2,84,199,149,0.7487437185929648,49.10026931762695,4.472118377685547,0.15284347534179688,50,False,,True,C
79,gain_T24_a1.5_pos_p0.4,gain,T24,1.5,0.4,113,199,149,0.7487437185929648,49.10026931762695,4.436622619628906,0.008228302001953125,28,False,,True,C
79,gain_T24_a2.0_neg_p0.2,gain,T24,2.0,0.2,84,199,149,0.7487437185929648,49.10026931762695,2.5123977661132812,0.4489593505859375,60,False,,False,C
79,gain_T24_a2.0_neg_p0.4,gain,T24,2.0,0.4,113,199,149,0.7487437185929648,49.10026931762695,2.45068359375,0.095428466796875,29,False,,False,C
79,gain_T24_a2.0_pos_p0.2,gain,T24,2.0,0.2,84,199,186,0.9346733668341709,7.745303153991699,4.085000514984131,1.0159010887145996,87,False,,True,B
79,gain_T24_a2.0_pos_p0.4,gain,T24,2.0,0.4,113,199,186,0.9346733668341709,7.745303153991699,4.085000514984131,1.0159010887145996,70,False,,True,B
79,gain_T50_a0.5_neg_p0.2,gain,T50,0.5,0.2,84,199,120,0.6030150753768844,72.67572021484375,1.7369384765625,0.24553680419921875,24,False,,True,C
79,gain_T50_a0.5_pos_p0.2,gain,T50,0.5,0.2,84,199,120,0.6030150753768844,72.67572021484375,2.0508880615234375,0.44931793212890625,19,False,,True,C
79,gain_T50_a1.0_neg_p0.2,gain,T50,1.0,0.2,84,199,128,0.6432160804020101,75.3656005859375,4.402183532714844,0.01416015625,37,False,,True,C
79,gain_T50_a1.0_pos_p0.2,gain,T50,1.0,0.2,84,199,123,0.6180904522613065,77.61491394042969,3.4847259521484375,0.08254241943359375,24,False,,True,C
79,gain_T50_a1.5_neg_p0.2,gain,T50,1.5,0.2,84,199,130,0.6532663316582915,72.97737121582031,3.2074737548828125,0.26285552978515625,41,False,,True,C
79,gain_T50_a1.5_neg_p0.4,gain,T50,1.5,0.4,113,199,141,0.7085427135678392,54.37472152709961,1.916168212890625,0.033512115478515625,19,False,,True,C
79,gain_T50_a1.5_pos_p0.2,gain,T50,1.5,0.2,84,199,127,0.6381909547738693,77.30445098876953,1.0492019653320312,0.6523895263671875,28,False,,True,C
79,gain_T50_a1.5_pos_p0.4,gain,T50,1.5,0.4,113,199,141,0.7085427135678392,54.37472152709961,1.7441520690917969,0.13434600830078125,24,False,,True,C
79,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,84,199,132,0.6633165829145728,72.16084289550781,3.8483963012695312,0.3076362609863281,43,False,,False,C
79,gain_T50_a2.0_neg_p0.2,gain,T50,2.0,0.2,84,199,189,0.949748743718593,7.102259159088135,4.120131969451904,0.6809706687927246,22,False,,True,B
79,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,113,199,141,0.7085427135678392,54.37472152709961,2.6343765258789062,0.0086517333984375,24,False,,False,C
79,gain_T50_a2.0_neg_p0.4,gain,T50,2.0,0.4,113,199,189,0.949748743718593,7.102259159088135,4.120131969451904,0.6809706687927246,22,False,,True,B
79,gain_T50_a2.0_pos_p0.2,gain,T50,2.0,0.2,84,199,182,0.914572864321608,14.276508331298828,4.378448486328125,0.07427072525024414,86,False,,True,B
79,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,0.4,113,199,141,0.7085427135678392,54.37472152709961,1.4705963134765625,0.8702392578125,25,False,,False,C
79,gain_T50_a2.0_pos_p0.4,gain,T50,2.0,0.4,113,199,182,0.914572864321608,14.276508331298828,4.378448486328125,0.07427072525024414,17,False,,True,B
79,multiC_T24+T30+T50_a0.3_na_p0.2,multi_C,T24+T30+T50,0.3,0.2,84,199,145,0.7286432160804021,53.65935134887695,3.4758148193359375,1.8627967834472656,53,False,,True,C
79,multiC_T24+T30+T50_a0.5_na_p0.2,multi_C,T24+T30+T50,0.5,0.2,84,199,157,0.7889447236180904,46.1922492980957,3.7001800537109375,3.057321548461914,66,False,,True,C
79,multiC_T24+T30+T50_a0.5_na_p0.4,multi_C,T24+T30+T50,0.5,0.4,113,199,157,0.7889447236180904,46.1922492980957,3.7001800537109375,3.057321548461914,38,False,,True,C
79,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,84,199,117,0.5879396984924623,84.07600402832031,2.0624237060546875,0.1102294921875,14,False,,False,C
79,noise_T24_b2.0_na_p0.2,noise,T24,2.0,0.2,84,199,151,0.7587939698492462,51.52786636352539,2.8122711181640625,0.3360004425048828,10,False,,True,C
79,noise_T24_b2.0_na_p0.4,noise,T24,2.0,0.4,113,199,179,0.8994974874371859,22.419979095458984,2.500753402709961,0.18184280395507812,21,False,,True,C
